e	7389373
non	6257811
che	6063914
di	5880995
la	3887197
il	3726599
un	3555300
a	3451723
per	2866558
è	2559257
in	2156931
una	2153925
mi	2013071
sono	2005178
ho	1823350
l'	1819882
si	1772472
ha	1662783
ma	1650248
lo	1507340
cosa	1462858
con	1440540
no	1433410
le	1425870
ti	1405833
se	1328637
da	1309931
i	1281797
come	1248657
io	1147459
ci	1131202
hai	1037387
questo	1011634
bene	978877
qui	927883
sei	921410
del	886758
tu	847129
solo	791998
mio	752241
al	745025
me	742942
tutto	704866
c'	684182
te	681861
era	657610
della	630649
mia	610137
fatto	599010
fare	583810
essere	582628
so	576344
quando	566220
sì	561011
ora	559590
lei	554384
gli	550741
ne	545511
oh	536995
questa	534612
detto	530015
ok	513655
va	507886
perche	489341
quello	485627
mai	477108
alla	469810
o	468425
anche	467913
stato	462618
abbiamo	443684
tutti	442057
dei	437381
grazie	436103
chi	432988
sta	432121
molto	430250
più	424219
voglio	421594
perché	417508
tuo	415427
beh	415077
sia	410543
nel	402628
lui	400840
allora	394873
posso	394735
piu	394239
ehi	390822
prima	387026
tua	382254
suo	381756
niente	376096
qualcosa	375353
sai	374989
siamo	373550
un'	370792
cosi	369960
davvero	362026
ancora	357766
hanno	357477
stai	356920
fa	356906
sua	354383
così	351367
casa	349304
uno	345353
dove	344643
su	340528
vero	337704
vuoi	334292
noi	329262
due	328195
quindi	327478
dire	315462
d'	312992
delle	310943
quella	296929
sempre	293460
altro	292721
sto	290409
andare	289404
ad	287858
po	282817
loro	278369
devo	277618
quel	275369
forse	270956
li	268514
proprio	265256
certo	264768
tempo	260978
nella	255595
poi	254985
vi	253715
credo	249237
vita	248223
cose	248094
sul	246230
quanto	244964
puoi	244689
fuori	244593
anni	244192
cui	242757
andiamo	239851
dell'	238490
parte	237878
visto	237793
qualcuno	232548
all'	230349
lavoro	227975
voi	227702
ciao	225358
dio	225110
volta	224925
dopo	219627
adesso	217200
stata	216946
uomo	216269
padre	211947
devi	207895
bisogno	207740
gia	205703
amico	205236
ed	203015
posto	201344
nessuno	198499
via	196759
cos'	196526
fai	195314
signore	192704
meglio	190791
cazzo	190133
dai	187292
dal	186438
vuole	185134
sembra	185098
giorno	182690
ogni	180604
modo	180304
senza	180036
vedere	179423
dobbiamo	179373
signor	177154
qualche	176926
dispiace	176847
penso	174213
ecco	173039
parlare	166324
tra	165237
mamma	164145
già	164090
sarebbe	161625
dalla	161488
troppo	161296
fosse	159796
possiamo	159449
ce	159445
nuovo	159184
male	158724
madre	158668
avete	158581
tanto	158527
favore	157525
successo	157392
vai	156443
sulla	155948
giusto	155910
sa	154585
miei	154222
aspetta	151942
avere	151301
altra	150803
farlo	150609
alle	149069
facendo	149009
abbia	148510
momento	146779
ero	145812
aveva	143513
ragazzi	143228
deve	141717
persone	140564
nostro	140377
tipo	139082
prego	138775
grande	138400
può	136302
senti	136056
appena	135684
potrebbe	135454
soldi	135293
dice	134285
sapere	133642
tre	132830
oggi	132722
questi	131893
piace	131518
idea	130009
siete	129317
ai	129235
avevo	129167
figlio	129115
accordo	129100
gente	129045
sicuro	128972
vieni	128608
degli	126852
guarda	125602
dentro	124725
trovato	123977
queste	123323
caso	123317
forza	122800
dov'	122180
tutte	121576
pensi	120588
signora	120368
faccio	119853
nome	119807
avuto	119366
problema	119026
altri	118858
puo	118841
aver	118732
mondo	118133
tutta	117856
preso	117634
nulla	117293
nostra	116902
donna	116773
stare	116354
basta	115835
insieme	115108
faccia	114861
ragazza	114359
subito	113842
famiglia	113327
ragazzo	113236
volevo	112989
okay	111028
sentito	110086
ah	109801
stesso	108783
ragione	108483
sarà	107998
tuoi	107623
capito	107460
notte	107292
volte	106818
testa	106617
serve	106161
tesoro	106015
sotto	106013
eh	104575
suoi	104470
vado	104383
sara	103404
dato	102947
stiamo	102944
bella	102872
scusa	101934
erano	101700
pensavo	101441
avrei	101264
prendere	100586
buona	100038
porta	98021
bello	97844
moglie	97797
vorrei	97478
storia	97342
succede	97183
morto	97060
cercando	95366
dici	95354
persona	95254
pronto	94258
meno	93373
dovuto	93267
avanti	91453
capisco	91340
secondo	90669
venire	90399
polizia	90196
lì	89911
avrebbe	88617
stanno	88329
mentre	87853
letto	87334
fino	87029
dico	86720
amici	86394
fine	86358
aiuto	86224
paura	85829
fratello	85320
stavo	85144
uomini	85054
nell'	85051
domani	85002
facciamo	84221
abbastanza	84028
capo	83858
amore	83502
nei	83338
ucciso	83264
state	82920
piano	82812
macchina	82522
trovare	82166
comunque	82046
vediamo	81806
giorni	81066
nemmeno	81033
mano	80423
dall'	80341
presto	80233
stati	79916
merda	79692
far	79591
bambino	79508
andato	79227
vedo	79175
tornare	78980
quelle	78978
cio	78771
primo	78747
vostro	78512
neanche	78191
sera	77766
giro	77718
morte	77648
e'	77610
qua	77592
pensato	77419
buon	77308
anno	76410
mie	76140
diavolo	76107
quasi	75598
piacere	75430
bel	75097
dovrei	74657
nessun	74557
contro	74064
stessa	73974
felice	73508
colpa	73444
punto	73135
andata	72631
dovrebbe	72424
vedi	72393
quale	72339
chiesto	72307
invece	71686
perchè	71521
migliore	71263
nostri	71251
finito	71141
figlia	71086
dovresti	71046
papa	70992
almeno	70410
sento	70388
quei	69770
col	69323
ore	69165
passato	69134
magari	68849
minuti	68593
terra	68331
vostra	68199
strada	67968
sola	67937
credi	67923
importante	67848
sue	67687
salve	67388
settimana	67192
perso	67176
uscire	67056
parlato	66990
papà	66780
stasera	66698
scusi	66665
dollari	66617
occhi	66229
mani	66106
ultima	66059
possibile	66058
scuola	65965
significa	65799
sapevo	65718
nelle	65294
potrei	65268
stava	65197
bambini	65172
eri	64764
importa	64705
indietro	64558
riesco	64481
sangue	63943
chiama	63801
messo	63408
piccolo	63260
traduzione	63150
tardi	63126
cuore	62968
marito	62553
viene	62171
venuto	62163
ieri	62079
spero	61888
ricordi	61865
quelli	61732
dovremmo	61640
lasciato	61632
ascolta	61486
difficile	61280
quell'	61012
auto	61008
chiamato	60982
ciò	60821
altre	60408
parlando	60256
pensare	60231
fantastico	60113
fatta	60085
numero	60059
veramente	60007
fanno	59945
com'	59820
serio	59775
possa	59645
fossi	59530
entrare	59221
anch'	59206
qualsiasi	59149
pensa	59078
dicendo	58855
acqua	58651
portato	58647
stanza	58547
problemi	58073
forte	57843
nessuna	57823
lascia	57619
amo	57577
roba	57341
agente	57290
dietro	56981
corpo	56973
pare	56863
sentire	56801
foto	56644
telefono	56565
voleva	56265
poco	56227
prendi	56164
piccola	56125
vicino	55996
quest'	55837
sacco	55778
stia	55698
capire	55475
potuto	55442
cinque	55436
strano	55292
tue	54912
andando	54736
donne	54728
sappiamo	54405
bravo	54264
ragazze	54178
festa	54052
senso	53977
genere	53941
quattro	53750
dare	53534
attimo	53428
sorella	53211
pure	53047
probabilmente	52894
film	52832
parla	52799
ufficio	52768
verso	52752
mesi	52606
farti	52593
unica	52564
morire	52543
signorina	52060
vecchio	51955
domanda	51805
ben	51786
guerra	51496
dottore	51471
conosco	51466
qual	51235
vivere	50627
vista	50593
prova	50161
nuova	49966
ricordo	49786
divertente	49581
avessi	49492
sicura	49481
paio	49342
conto	49289
perdere	49017
dimmi	48943
farmi	48776
figli	48137
mezzo	48105
lavorare	47934
unico	47910
esattamente	47713
squadra	47394
esatto	47389
possono	47326
fate	47229
faro	47219
sapete	47132
dottor	47078
parola	46974
piedi	46967
sopra	46678
motivo	46493
avevi	46043
cavolo	45826
capitano	45764
finita	45689
volete	45602
siano	45451
potresti	45204
gioco	45139
perfetto	45080
be	44966
mente	44663
mangiare	44651
resto	44550
credere	44330
fortuna	44319
tratta	44089
chiamo	44026
morta	43881
là	43774
entrambi	43640
avresti	43624
passare	43425
cena	43093
the	43070
sarei	42917
controllo	42629
affari	42520
spiace	42305
ultimo	42022
facile	42003
farò	41881
buongiorno	41843
davanti	41824
tizio	41748
dammi	41718
sicurezza	41672
dalle	41669
quanti	41632
dica	41556
matrimonio	41484
john	41475
vogliono	41470
molti	41355
culo	41260
fuoco	41254
cercare	41201
pistola	41140
potremmo	41100
re	40945
mandato	40926
puttana	40856
negli	40700
cioe	40593
inizio	40562
saranno	40400
causa	40373
voglia	40372
mettere	40369
fammi	40278
uccidere	40220
vogliamo	40189
faremo	40176
però	40149
genitori	40076
sesso	39956
potete	39822
ricevuto	39734
vivo	39628
presidente	39537
città	39454
citta	39401
succedendo	39388
ospedale	39345
fu	39305
agli	39237
scritto	39116
smettila	39023
vada	39013
attenzione	38891
sulle	38732
bere	38732
situazione	38688
omicidio	38605
revisione	38437
avesse	38260
ottimo	38244
cura	38235
durante	38077
provato	38069
parole	37888
lasciare	37877
dicono	37811
new	37800
prossima	37691
nostre	37687
arrivato	37654
paese	37633
sull'	37550
andate	37408
chiunque	37356
capisci	37287
pace	37262
immagino	37228
musica	37171
tieni	37156
oddio	37008
jack	36995
libro	36974
eravamo	36900
amica	36883
diventare	36876
sui	36801
sbagliato	36774
dirmi	36757
wow	36746
farai	36559
entra	36488
venuta	36437
scelta	36337
voluto	36256
portare	36248
assolutamente	36177
molte	36038
chiedo	35957
torna	35930
scoperto	35881
fatti	35861
settimane	35855
dirlo	35840
alcuni	35716
prigione	35683
giornata	35633
piuttosto	35583
buono	35576
aspettare	35538
parli	35480
arrivare	35422
lungo	35357
vede	35334
avvocato	35309
deciso	35267
sarai	35262
messaggio	35168
dormire	35055
dieci	35039
stupido	34877
usare	34717
dello	34688
cielo	34656
guardare	34603
bagno	34585
aria	34562
voce	34514
tornato	34505
vuol	34483
giù	34239
conosci	34123
benissimo	34101
prendo	34014
verita	33992
cane	33958
restare	33939
chiamare	33931
poter	33801
campo	33702
luce	33690
sam	33675
qualunque	33626
giovane	33539
signori	33500
fra	33297
provare	33239
minuto	33161
saperlo	33097
lontano	33054
gruppo	32986
continua	32946
arrivo	32899
gran	32835
realta	32828
cerca	32799
passo	32787
domande	32765
insomma	32718
bambina	32679
pensando	32634
capelli	32604
trova	32593
onore	32569
aiutare	32566
verità	32541
prove	32527
n'	32472
funziona	32417
alto	32362
giu	32316
credevo	32208
futuro	32203
preoccuparti	32145
idiota	32091
cibo	32073
fretta	31890
cara	31849
finalmente	31841
morti	31669
odio	31644
solito	31565
brava	31529
é	31392
incidente	31346
allo	31269
dev'	31186
intenzione	31147
speciale	31144
cambiare	31140
vera	31138
camera	31102
oltre	31088
semplice	31031
dirti	31022
riguardo	30963
finche	30933
aspetto	30919
viaggio	30802
chiaro	30772
chiamata	30771
bocca	30661
permesso	30503
piacerebbe	30457
dovete	30289
giocare	30267
ordine	30252
circa	30207
ovviamente	30051
finire	30046
piu'	29996
natale	29990
i'	29982
direi	29936
vostri	29765
occhio	29742
pronta	29723
scusami	29718
mattina	29693
cercato	29591
crede	29533
sistema	29455
york	29432
fondo	29402
resta	29301
devono	29257
prossimo	29085
pronti	29055
saputo	29025
scusate	28999
potere	28726
milioni	28725
soltanto	28690
armi	28654
arriva	28648
fermo	28645
mese	28602
chiedere	28594
cristo	28557
torno	28430
venite	28262
controllare	28240
appuntamento	28216
s	28200
chiami	28183
vecchia	28158
detective	28116
pero	28057
metti	28034
grado	28004
vanno	27995
nave	27941
iniziato	27923
perche'	27909
informazioni	27859
libero	27782
stronzo	27765
grandi	27707
pezzo	27684
segreto	27664
colpo	27658
faceva	27562
piacciono	27507
porto	27440
oppure	27371
completamente	27354
vederti	27318
lista	27280
venga	27268
veloce	27221
assassino	27174
sapeva	27164
finché	27114
tom	27062
ormai	27060
interessa	27032
generale	27020
giusta	27015
tenere	27007
pazzo	26992
vittima	26978
giuro	26966
consiglio	26953
michael	26923
alcune	26881
semplicemente	26865
zio	26837
centro	26812
specie	26799
mille	26725
sogno	26675
lasci	26653
carino	26641
doveva	26623
brutto	26619
nello	26605
aspetti	26600
incredibile	26409
sole	26400
glielo	26386
legge	26358
spesso	26288
guardate	26233
cambiato	26223
scena	26156
volevi	26141
charlie	26128
lasciami	26113
gentile	26075
rispetto	26070
ve	26043
fara	25996
zitto	25966
incontro	25891
farà	25890
servono	25865
rapporto	25814
errore	25813
mike	25758
