aku	2051910
kau	1425291
yang	1261107
tidak	1072190
ini	899748
itu	877076
dan	786205
dia	767953
di	765129
akan	740866
apa	718789
kita	627216
untuk	516713
bisa	446570
ada	412949
tak	411503
mereka	389253
anda	373859
tahu	370337
dengan	365570
saya	337848
dari	327170
ya	301481
tapi	293529
kami	282234
ke	270579
harus	260853
sudah	256593
kamu	232736
adalah	231855
orang	230180
saja	230145
seperti	214060
ingin	212820
jika	205851
pergi	199743
hanya	196050
semua	188512
sekarang	188389
sini	186926
jadi	184889
dalam	184886
bukan	166305
baik	165498
bagaimana	162533
jangan	160780
lagi	160020
punya	154987
lebih	150893
oh	149908
pada	146450
mungkin	140925
kalian	139949
lakukan	136854
karena	136325
sangat	133775
satu	122397
juga	122284
apakah	121107
mau	119144
pernah	117599
siapa	115839
telah	113437
ayo	112032
hal	108665
saat	106962
kenapa	106506
hari	105663
kembali	105180
atau	105103
datang	103878
begitu	102298
sesuatu	101480
banyak	100742
benar	100251
kasih	97675
menjadi	96786
melihat	96784
terjadi	96097
melakukan	94671
terima	94587
tentang	93789
lihat	92123
seorang	90914
bahwa	90826
kalau	89281
hei	85622
bagus	85470
bilang	85052
masih	84424
oke	79134
lain	78871
sana	78644
waktu	77804
baiklah	77121
tempat	76168
mana	75689
keluar	75276
lalu	75050
malam	74346
maaf	73841
membuat	73775
mati	73404
sedang	72561
memiliki	70166
tahun	70067
sekali	69815
sampai	69528
anak	69013
baru	68575
dapat	67790
beberapa	67601
ayah	66862
sendiri	65924
katakan	64938
hidup	64441
mengapa	64039
sebuah	63668
perlu	63165
kan	61945
sama	61755
tunggu	61320
salah	60342
semuanya	59289
rumah	58605
mengatakan	58482
ia	58153
ketika	57306
masuk	57275
cepat	57081
dengar	56609
besar	56351
padaku	56049
disini	55392
pikir	55203
pasti	54849
yg	54680
ibu	53868
masalah	53695
benar-benar	53321
belum	52927
pak	52747
bicara	51496
dua	51197
tentu	50971
selamat	50541
cukup	50266
selalu	49622
tuhan	49428
suka	49088
yeah	48935
seseorang	48788
melakukannya	48656
pria	48066
setelah	47789
mengerti	47243
baik-baik	47074
tolong	46873
dimana	46643
bahkan	46140
apa-apa	45415
berada	45383
menemukan	45328
sedikit	45228
bertemu	44888
mendapatkan	44480
percaya	43928
oleh	43807
makan	43478
lama	43429
atas	43424
ku	43109
tinggal	43099
bekerja	42946
terlalu	42736
wanita	42714
sebagai	42576
padamu	42370
sayang	42114
kali	42039
tetap	41792
yakin	41440
hey	41050
cara	40679
berhenti	40475
jalan	40469
setiap	40198
berpikir	40171
mulai	40016
dunia	40015
mari	39950
membunuh	39907
selama	39559
luar	39477
kecil	39463
pertama	38856
sebelum	38649
diri	38617
bersama	38564
mengambil	38110
boleh	37859
the	37842
merasa	37323
mencari	36613
uang	36457
apapun	36337
senang	36166
butuh	35800
kurasa	35788
ayolah	35501
teman	35318
sebenarnya	35253
mencoba	34434
gadis	34077
dulu	34039
tanpa	33850
jam	33761
denganmu	33406
takkan	33339
buruk	33078
para	32094
polisi	32041
membawa	31929
yah	31925
berapa	31621
orang-orang	31394
itulah	31345
ingat	31208
kemudian	31108
siap	30955
biarkan	30656
maksudku	30641
terus	30473
gila	30302
pun	30236
tuan	30139
sakit	30102
tidur	30053
pulang	30032
segera	29586
seharusnya	29245
kepada	29169
memang	29060
takut	29036
dirimu	28726
halo	28624
terlihat	28493
nama	28359
i	28249
sial	28081
berbicara	28070
minta	27947
kota	27921
mobil	27915
membantu	27830
terakhir	27749
biasa	27494
cinta	27176
mu	27105
depan	26590
sepertinya	26567
sebentar	26385
padanya	26055
rasa	26037
bagian	25992
bodoh	25872
sialan	25870
manusia	25855
tiga	25718
berhasil	25631
sungguh	25480
mendengar	25163
tepat	24955
bawah	24352
berikan	24257
ambil	24233
pagi	24039
air	23998
keluarga	23977
hai	23957
bawa	23751
kehilangan	23604
maafkan	23551
untukmu	23469
nanti	23351
bagi	23344
tangan	23338
hebat	23272
s	23153
menunggu	23144
ikut	23095
melihatnya	22913
masa	22875
jauh	22782
pekerjaan	22745
ah	22644
you	22638
berdua	22440
paling	22437
peduli	22332
aneh	22325
anak-anak	22302
penting	22292
tadi	22238
si	22205
selesai	22199
seluruh	22180
ok	22142
meninggalkan	22131
cuma	22076
suatu	21842
terbaik	21728
khawatir	21577
tua	21549
memberikan	21244
tenang	21192
hentikan	21016
disana	20989
bisakah	20958
coba	20880
uh	20858
menit	20842
sekolah	20738
duduk	20499
sebelumnya	20489
secara	20482
maka	20477
besok	20467
minum	20376
tn	20354
berarti	20348
a	20322
bulan	20158
bergerak	20103
sejak	19932
hampir	19826
kemari	19797
kepala	19643
astaga	19517
tetapi	19201
soal	19172
maksudmu	19125
menggunakan	19114
tau	19083
diam	18904
aman	18891
berjalan	18882
buat	18860
sulit	18807
senjata	18733
iya	18368
inginkan	18322
kapan	18243
sekitar	18197
pintu	18177
nak	18070
ayahku	18065
memberi	18022
hati	17883
kesempatan	17880
nah	17867
bermain	17851
cari	17849
dekat	17773
mendapat	17694
bukankah	17524
jelas	17486
nya	17428
tim	17367
dengannya	17366
mudah	17365
akhirnya	17327
jatuh	17319
kumohon	17295
denganku	17268
agar	17267
benarkah	17176
berakhir	17123
ayahmu	17107
memberitahu	17000
alasan	16908
menarik	16869
cantik	16811
kawan	16750
berubah	16594
kupikir	16590
satu-satunya	16590
keras	16466
mata	16465
dokter	16448
lainnya	16259
beritahu	16144
kemana	16134
serius	16115
kuat	16112
bertanya	15760
minggu	15752
meminta	15700
membuatku	15631
kerja	15559
bunuh	15495
pergilah	15369
kehidupan	15308
berbeda	15292
berharap	15238
bangun	15216
indah	15185
menurutmu	15153
beri	15116
menyelamatkan	15110
kata	15087
hilang	15056
kabar	15049
darah	15022
dengarkan	15001
kamar	14974
lari	14971
kulakukan	14935
berkata	14928
menyenangkan	14913
dilakukan	14891
kosong	14875
b1	14852
eh	14836
belakang	14802
raja	14795
dasar	14677
bajingan	14665
biar	14641
makanan	14629
bantuan	14618
dapatkan	14617
meninggal	14600
ruang	14592
demi	14591
kedua	14460
kekuatan	14457
marah	14420
membiarkan	14403
lepaskan	14312
daripada	14310
buku	14273
it	14262
4ch000000	14247
menikah	14243
berusaha	14199
diriku	14198
fncandara	14193
rencana	14060
telepon	14027
kasus	13989
perang	13961
pertanyaan	13789
kapal	13740
belajar	13734
suara	13704
amerika	13690
lupa	13632
lihatlah	13575
muda	13519
pikirkan	13439
ibumu	13393
perjalanan	13369
menuju	13361
cerita	13347
permisi	13336
naik	13329
langsung	13316
wow	13310
paham	13286
antara	13263
membutuhkan	13233
tinggi	13190
t	13178
turun	13129
ide	13124
4ah80	13120
kaki	13061
penuh	13042
sendirian	13005
negara	12993
lima	12982
ibuku	12980
namanya	12965
kematian	12937
anjing	12936
berdiri	12874
to	12719
kecuali	12717
kira	12673
kapten	12661
rahasia	12627
menang	12621
and	12560
menerima	12518
silakan	12469
tanah	12439
bicarakan	12426
lucu	12412
buka	12363
ch00ffff	12280
melawan	12269
menunjukkan	12260
dirinya	12243
um	12226
agen	12210
melalui	12167
rasanya	12154
sepanjang	12142
akhir	12125
bu	12097
artinya	12079
pilihan	12063
nona	12060
terlambat	12058
pesta	12029
mulia	12019
membuatmu	11974
membuatnya	11945
untukku	11941
temukan	11850
semakin	11850
well	11819
bung	11759
kesalahan	11713
john	11712
silahkan	11607
lewat	11597
mencintaimu	11563
sementara	11530
nomor	11526
api	11508
memilih	11476
pesawat	11455
guru	11413
bahagia	11375
waktunya	11358
film	11352
tiba	11239
bantu	11228
melihatmu	11221
panas	11176
bumi	11165
memakai	11150
okay	11119
kubilang	11012
menemukannya	10994
segalanya	10973
setidaknya	10966
keren	10951
